ResponseId,Q75_SHARED_1,Q75_SHARED_2,Q75_SHARED_3,Q75_SHARED_4,Q75_SHARED_5,Q75_SHARED_6,Q75_SHARED_7,Q75_SHARED_8,Q37_SHARED_1,Q37_SHARED_2,Q37_SHARED_3,Q37_SHARED_4,Q37_SHARED_5,Q37_SHARED_6,Q37_SHARED_7,Q37_SHARED_8,Q38_SHARED_1,Q38_SHARED_2,Q38_SHARED_3,Q38_SHARED_4,Q38_SHARED_5,Q38_SHARED_6,Q38_SHARED_7,Q38_SHARED_8,Q40_SHARED_1,Q40_SHARED_2,Q40_SHARED_3,Q40_SHARED_4,Q40_SHARED_5,Q40_SHARED_6,Q40_SHARED_7,Q40_SHARED_8,Q41_SHARED_1,Q41_SHARED_2,Q41_SHARED_3,Q41_SHARED_4,Q41_SHARED_5,Q41_SHARED_6,Q41_SHARED_7,Q41_SHARED_8,Q43_SHARED_1,Q43_SHARED_2,Q43_SHARED_3,Q43_SHARED_4,Q43_SHARED_5,Q43_SHARED_6,Q43_SHARED_7,Q43_SHARED_8,Q52_SHARED_1,Q52_SHARED_2,Q52_SHARED_3,Q52_SHARED_4,Q52_SHARED_5,Q52_SHARED_6,Q52_SHARED_7,Q52_SHARED_8,Q53_SHARED_1,Q53_SHARED_2,Q53_SHARED_3,Q53_SHARED_4,Q53_SHARED_5,Q53_SHARED_6,Q53_SHARED_7,Q53_SHARED_8,Q57_SHARED_1,Q57_SHARED_2,Q57_SHARED_3,Q57_SHARED_4,Q57_SHARED_5,Q57_SHARED_6,Q57_SHARED_7,Q57_SHARED_8,Year,Quarter,LOB,WAVE
R_1sTn0PD8pw40ggb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,,,4,4,,,4,4,,,8,4,,,1,2,,,2024,Q4,PL,2
R_5fjt8pTYJ4IC8HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,4,4,4,3,4,4,4,,8,4,8,8,1,2,6,,2024,Q4,PL,2
R_7HocmB2aDMJsau3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,3,3,3,,,,,,1,2,6,,2024,Q4,PL,2
R_7f7ftaTbsQ88YP7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,5,4,1,,5,5,5,,1,4,8,,1,2,6,,2024,Q4,PL,2
R_6Yz7vr1qFFeskxz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,,,3,3,,,3,4,,,8,8,,,8,8,,,2024,Q4,PL,2
R_3OJYTPA8M7ASwJh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,,3,3,,,,3,3,,2,4,,,,2,1,,2024,Q4,PL,2
R_57tfhobBeUABQnn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,,3,4,,,,5,5,,5,4,,,,2,6,,2024,Q4,PL,2
R_6RmGxHWTCRHpqnL,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,2,,,,1,1,1,,,1,1,,2,3,3,,,2,3,,6,4,6,,,2,1,,2024,Q4,PL,2
R_3YtwVYK8bfZA6Qg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,3,4,3,,4,3,3,,8,4,8,,1,2,6,,2024,Q4,PL,2
R_13guIxKS5M3ykWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,4,2,4,,,,,,1,2,6,,2024,Q4,PL,2
R_6YQvhZ7j6zGBSXD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,,2,2,,,3,3,3,,8,4,,,1,2,6,,2024,Q4,PL,2
R_3Ym6W97RU7AUoOU,1,1,1,1,,,,,,1,1,,,,,,,5,5,,,,,,5,5,4,5,,,,,,,,,,,,,5,5,5,5,,,,,,1,,,,,,,,5,,,,,,,,8,,,,,,,2024,Q4,PL,2
R_3lrVh8PFiq5ScLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,5,4,5,,5,5,4,,5,8,6,,1,4,4,,2024,Q4,PL,2
R_3poN5P4CVeoecV4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,,,5,5,,,5,5,,,8,4,,,2,1,,,2024,Q4,PL,2
R_06Oe88Zof82JEuq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2025,Q1,CL,3
R_3rs7mEZMTZuhPxQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2025,Q1,CL,3
R_5jBqF1HvXWmP4vs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2025,Q1,CL,3
R_1Gn82iqbgi6q3Q2,,,,,1,1,,1,,,,,1,1,,1,,,,,1,5,,5,,,,,1,3,,3,,,,,1,1,,1,,,,,2,2,,1,,,,,,,,1,,,,,,,,,,,,,,,,,2025,Q1,CL,3
R_9nOrJUqVxQid0qO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,1,,4,1,,,,,5,,3,8,,,2025,Q1,CL,3
R_5uaXbiOFxdq24UC,,,,1,1,,1,1,,,,,1,,,,,,,,5,,,,,,,4,1,,1,4,,,,,,,,1,,,,5,1,,5,1,,,,,,,,1,,,,,,,,,,,,,,,,,2025,Q1,CL,3
R_bPz4k5EhfS8lWC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,5,,,,,,,,2,,,,,,2025,Q1,CL,3
R_6k80sX6FIHSboNH,1,1,,,,,1,1,,,,,,,1,,,,,,,,5,,5,5,,,,,4,5,1,,,,,,,,4,4,,,,,5,5,1,1,1,1,,,1,,4,5,4,3,,,5,,5,4,3,1,,,6,,2025,Q1,PL,3
R_5VwQpd7RnWkcuX9,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,4,5,,5,4,3,,,,,,,,,,,5,5,,5,5,4,,,1,1,1,,1,1,1,,5,4,3,,3,5,4,,7,4,5,,1,2,3,,2025,Q1,PL,3
R_3kCpVMSntZJ0KVr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,3,,,3,4,,,,4,,,1,2,,,2025,Q1,PL,3
R_1CJ88oeeDbafmqR,,,,1,1,1,,1,,,,,1,1,,,,,,,5,5,,,,,,5,5,5,,5,,,,,1,,,,,,,5,5,5,,5,1,1,1,,,,1,,5,5,5,,,,5,,4,4,2,,,,5,,2025,Q1,PL,3
R_1a9pBU4MfrnSAFu,,,,1,,,,,,,,1,,,,,,,,3,,,,,,,,3,,,,,,,,1,,,,,,,,2,,,,,1,1,1,,1,1,1,,3,3,1,,4,4,4,,8,4,8,,1,2,6,,2025,Q1,PL,3
R_3VIr30EvCo7jB99,1,1,1,1,1,1,1,1,,,1,,,,,,,,4,,,,,,4,5,4,5,5,5,4,4,,,,,,,,,3,4,4,3,4,4,4,3,1,1,1,1,1,1,1,,4,4,5,3,4,5,4,,4,1,7,5,2,6,1,,2025,Q1,PL,3
R_5H6jskfTsxVz6QQ,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,3,,,,,,,,,,3,2,3,3,3,2,3,,,,,,,,,1,,,,,,,,,,,,,,,,,2025,Q1,PL,3
R_7dqfNpAYCJnfW3n,1,1,,1,1,1,,,1,,,,,,,,5,,,,,,,,5,4,,4,5,4,,,1,,,,,,,,5,4,,3,5,4,,,,,1,,,,,,,,5,,,,,,,,5,,,,,,2025,Q1,PL,3
R_6XTlilG8lIVoI9z,1,1,,1,1,1,,,1,1,,,1,,,,5,4,,,5,,,,5,4,,5,5,4,,,1,,,,1,1,,,5,5,,4,5,4,,,1,,1,,,,1,,2,,4,,,,4,,4,,6,,,,6,,2025,Q1,PL,3
R_7nAwPGpzcW5PGUw,,,1,1,1,,,,,,1,,,,,,,,5,,,,,,,,3,3,3,,,,,,1,,,,,,,,5,4,4,,,,,1,1,,,1,1,,,4,3,,,3,3,,,7,5,,,2,4,,2025,Q1,PL,3
R_3LSg0ZDwCXpbLk9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,3,3,3,3,2,2,4,,8,8,8,8,1,2,6,,2025,Q1,PL,3
R_7J9xEIWdyuJeStj,,,,,1,1,1,1,,,,,1,1,1,1,,,,,4,5,5,5,,,,,3,4,4,4,,,,,,,1,,,,,,5,5,4,5,,,,,,,1,,,,,,,,4,,,,,,,,5,,2025,Q2,CL,4
R_7eObWeaPqgRz1KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,5,3,3,,5,5,5,,5,8,8,,1,2,3,,2025,Q2,CL,4
R_36bgSAJcTJuo7kV,1,,,,,,1,,1,,,,,,1,,4,,,,,,4,,4,,,,,,3,,,,,,,,1,,5,,,,,,4,,1,,,,,,,,5,,,,,,,,5,,,,,,,,2025,Q2,CL,4
R_7vONxSM4Sa2wubf,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,4,1,1,1,,,1,1,,5,5,5,,,5,4,,8,8,8,,,2,8,,2025,Q2,CL,4
R_7xREebBAlLWlpS0,,1,,,1,,,1,,,,,,,,,,,,,,,,,,3,,,3,,,3,,,,,,,,,,2,,,3,,,2,1,1,1,,1,1,,,4,4,3,,3,4,,,8,8,8,,1,2,,,2025,Q2,CL,4
R_5MWoTNjTwZoXqDL,1,,,,1,,1,1,,,,,,,,1,,,,,,,,5,5,,,,5,,5,5,,,,,1,,1,,5,,,,5,,5,5,,,1,,1,1,1,,,,4,,5,5,4,,,,6,,1,3,2,,2025,Q2,CL,4
R_5nI9fkDsxgpMog6,,1,,,,,,,,1,,,,,,,,2,,,,,,,,4,,,,,,,,1,,,,,,,,3,,,,,,,,,,,,,1,,,,,,,,4,,,,,,,,7,,2025,Q2,CL,4
R_6QSgaq1qHXmMCEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,4,4,4,4,4,4,4,,3,2,1,1,1,2,1,,2025,Q2,CL,4
R_7dT3ibVfDeQw05s,,,,,1,,,1,,,,,1,,,1,,,,,3,,,3,,,,,4,,,4,,,,,,,,,,,,,4,,,4,1,,,,,1,1,,4,,,,,4,2,,7,,,,,6,1,,2025,Q2,CL,4
R_7fcYMpEuZnuio2U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,3,3,,,,,,,8,8,,,,,,,2024,Q3,PL,1
R_5mqb2Tb3jL7UJAl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,3,3,1,,3,3,3,,1,4,8,,1,2,8,,2024,Q3,PL,1
R_1PY2WUfXuiFbiw6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,4,4,4,,4,4,4,,8,4,8,,1,2,6,,2024,Q3,PL,1
R_5568nqypz6olpQZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,,,3,3,,,4,2,,,7,4,,,1,2,,,2024,Q3,PL,1
R_5UU7u8KEVa5DzAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,3,2,3,,2,2,2,,8,4,8,,1,2,6,,2024,Q3,PL,1
R_6nPfPnGiir4Hknb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,2,2,2,,2,2,2,,4,8,8,,1,2,3,,2024,Q3,PL,1
R_6OpQoRZxuxo8mqx,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,3,,,,,,,1,1,1,,1,1,1,,3,4,4,,3,4,3,,8,4,8,,1,2,6,,2024,Q3,PL,1
R_8Ols7ymBHeTPQvX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,,3,2,,,2,2,2,,8,8,,,1,2,6,,2024,Q3,PL,1
R_5rUKufa6MJIASAr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,3,4,3,,3,4,4,,8,4,8,,1,2,6,,2024,Q3,PL,1
R_2HGoC86ZgZ64BHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,3,4,1,,3,5,5,,8,8,8,,1,2,6,,2024,Q3,PL,1
R_6AHBFPgfgH2xdgd,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,2,,,,,,1,1,,,,1,1,,1,1,,,,1,1,,8,8,,,,2,8,,2024,Q3,PL,1
R_1lPOoU7VCY4wHbh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,1,,2,,1,,2,1,4,,8,,8,,1,2,6,,2024,Q3,PL,1
R_1rPgiDjlDhjB1eQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,4,4,3,,3,3,5,,1,4,3,,5,2,6,,2024,Q3,PL,1
R_7KNkeFndYEcEs0X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,,2,2,,,2,2,2,,5,7,,,1,2,6,,2024,Q3,PL,1
R_6k1BxyZYM7tCTBh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,5,3,3,,3,3,5,,8,4,8,,1,2,6,,2024,Q3,PL,1
R_30Pvg4cqgzo6ztp,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,4,,,,,,,1,1,1,1,1,,1,,2,2,4,3,3,,1,,8,8,8,8,1,,8,,2024,Q3,CL,1
R_5soG2Fph6v0u2Cu,,,,1,1,,,,,,,1,,,,,,,,3,,,,,,,,5,3,,,,,,,1,,,,,,,,5,4,,,,1,1,,1,1,1,1,,3,3,,3,4,5,3,,4,3,,7,1,2,3,,2024,Q3,CL,1
R_5ogMw2oN4cSyodE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,,5,5,,,5,5,5,,8,4,,,1,2,6,,2024,Q3,CL,1
R_5tE9J4QxJ5H9RgB,,,,1,,,,,,,,1,,,,,,,,5,,,,,,,,5,,,,,,,,1,,,,,,,,5,,,,,1,1,1,,1,1,,,5,5,4,,5,5,,,8,4,3,,1,2,,,2024,Q3,CL,1
R_7NA4vXAeND6yRFv,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,3,3,,,,1,1,1,1,1,1,1,,1,5,1,1,1,5,5,,1,6,2,1,5,2,1,,2024,Q3,CL,1
R_7JFuAzkoEoZQLV2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,,,4,5,,,5,5,,,8,8,,,1,3,,,2024,Q3,CL,1
R_5qQX14ettm7J92w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,1,1,5,,1,1,5,,8,4,8,,1,2,6,,2025,Q2,PL,4
R_69jiWJXuoGK6feI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,2,2,2,2,1,1,3,,5,2,8,8,8,1,6,,2025,Q2,PL,4
R_1GIKVD9AIe7MRmV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,2,1,1,,1,1,3,,8,4,8,,1,2,6,,2025,Q2,PL,4
R_65K6Y0Yj3JIyDf3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,2,2,2,2,3,3,3,,8,4,8,8,1,2,6,,2025,Q2,PL,4
R_6YKNTN1L73TP4Z3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,2,5,2,2,2,5,2,,8,4,8,8,1,2,6,,2025,Q2,PL,4
R_37Or2HFC0nbiYbU,,1,1,,1,,1,1,,,,,,,,,,,,,,,,,,1,1,,1,,1,1,,,1,,,,,,,1,1,,1,,1,1,1,1,1,,1,1,1,,1,1,1,,1,1,1,,8,4,2,,1,2,6,,2025,Q2,PL,4
R_1isR3bVWyceffZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_10O8n4einNUrVgM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,2,2,4,2,3,2,,,8,8,8,8,1,2,,,2025,Q2,PL,4
R_6tMdvffdG75zYLm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,4,5,5,3,4,4,4,,2,4,8,8,1,2,1,,2025,Q2,PL,4
R_5SSDivC6mnJuMX7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_38P9rgT3QFDkfNj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,3,,,,3,3,,,8,,,,2,6,,2025,Q2,PL,4
R_57eLQ5viAccS0Fj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,5,5,5,,5,4,3,,8,8,8,,1,2,2,,2025,Q2,PL,4
R_51F9c2V3ZYIkqEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_5VfhGWEfGhEOlge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,,2,4,2,,,1,,,8,4,8,,,2,,,2025,Q2,PL,4
R_61ckpbNLlvfufXH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,4,4,4,3,4,4,1,,8,8,8,8,1,2,8,,2025,Q2,PL,4
R_7RlSCCrfkHInks4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_3LQdG6w8vYcok8h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,3,3,3,,3,3,3,,8,4,8,,1,2,6,,2025,Q2,PL,4
R_d6lqQWqPU1BZ8eG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,4,1,1,4,5,,,,1,6,4,2,1,,,,2024,Q4,CL,2
R_elhCrx4z9XtZccm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,2,,,3,,,,,5,,,7,,,,,2024,Q4,CL,2
R_cSkkKkT0DyTyPs2,,1,,,,1,,1,,1,,,,,,,,5,,,,,,,,4,,,,5,,3,,,,,,,,1,,2,,,,5,,5,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_0q90LPyFHMyliaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,3,,4,,,,,,8,,7,,2024,Q4,CL,2
R_3X9T9Zz9E48JPLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,1,,3,3,3,4,,4,1,,6,3,5,8,,1,5,,2024,Q4,CL,2
R_9LF2UcDZIZXJTqC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_cCM80mVmpUkFS9U,1,1,,1,1,1,1,1,1,,,,,,,,1,,,,,,,,5,5,,1,5,1,1,5,1,1,,1,1,1,1,1,1,2,,4,3,5,4,4,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_3dVYRVSFDPlgjkG,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1,,,,,,,,3,,,,,,,,1,1,1,,1,1,1,,3,2,2,,5,5,5,,8,4,8,,2,2,4,,2024,Q4,PL,2
R_1932Ls1QR52bmQV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,3,3,3,2,3,3,3,,8,1,8,7,1,7,1,,2024,Q4,PL,2
R_5ikJpcEvefKmd8t,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,2,,,2,,,,,1,,,1,,,,,3,,,3,,1,1,1,1,1,1,1,,2,1,2,2,2,2,2,,5,7,3,7,1,2,6,,2024,Q4,PL,2
R_5jVR87P2LFVuTSN,1,,,1,,,,,,,,,,,,,,,,,,,,,5,,,5,,,,,,,,,,,,,5,,,4,,,,,1,,1,,,,1,,4,,4,,,,4,,5,,7,,,,5,,2024,Q4,PL,2
R_1RPmVIccbsAMk8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,5,4,4,4,4,5,3,,3,4,5,3,1,2,6,,2024,Q4,PL,2
R_71aZ767boINMDf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,3,3,3,,5,3,5,,8,8,8,,1,2,6,,2024,Q4,PL,2
R_7WNqb72spDl660r,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,2,,,,,,,1,1,1,1,1,1,1,,4,5,5,4,4,4,4,,8,4,8,1,1,2,6,,2024,Q4,PL,2
R_72LdfFQ1zkLcHvc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,2,5,2,,4,5,5,,8,4,8,,1,2,2,,2024,Q4,PL,2
R_3lDpJ2bnXVLo6Zi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,,4,4,,,3,3,3,,5,4,,,1,2,6,,2024,Q4,PL,2
R_6MWJVikoTDfgNRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,3,3,3,3,4,4,4,,8,4,8,8,6,2,1,,2024,Q4,PL,2
R_5yju2AQBOgzByoO,,1,,,,,,,,1,,,,,,,,5,,,,,,,,5,,,,,,,,1,,,,,,,,5,,,,,,,1,1,1,1,1,1,,,5,5,5,5,5,5,,,2,4,4,1,6,5,,,2024,Q4,PL,2
R_6HmHSrqvmsJfQAN,1,1,,,1,,1,,,,,,,,,,,,,,,,,,1,1,,,1,,1,,,,,,,,,,5,4,,,5,,5,,1,1,1,,1,1,,,5,4,4,,3,5,,,8,4,1,,2,2,,,2024,Q4,PL,2
R_8644n0PwblXtwgK,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,5,,4,4,2,3,2,1,4,,5,3,1,5,4,3,1,,,,1,1,1,1,2,,3,1,3,5,1,4,,,,,,,,1,,,,,,,,,,,,,,,,,2025,Q1,CL,3
R_5ARlVWLcaeYzzqS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2,1,,,,,,,8,1,,2025,Q1,CL,3
R_aayJUYq3eeB6PSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2025,Q1,CL,3
R_8uYyoKmSLRNpjYW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,,2,3,5,,,4,,,7,2,1,,,8,,2025,Q1,CL,3
R_cZRalethnDeRv1A,,,,,,1,,1,,,,,,1,,1,,,,,,1,,1,,,,,,2,,3,,,,,,,,1,,,,,,2,,1,,,,,,,,1,,,,,,,,,,,,,,,,,2025,Q1,CL,3
R_56EYU18Sew8qXKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2025,Q1,CL,3
R_dm60kMI2AYCWfSm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,1,,,5,,2,5,5,3,,,4,,4,6,7,2,,,2025,Q1,CL,3
R_7eK9A92xUNAjENB,1,1,,,1,,1,,1,1,,,1,,,,5,5,,,5,,,,5,5,,,5,,5,,1,,,,1,,1,,5,4,,,3,,1,,,,1,,1,1,1,,,,5,,5,5,5,,,,6,,6,7,4,,2025,Q1,PL,3
R_5JbbeWzgoP1dhbX,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,3,,,,,1,1,1,,1,1,1,,5,2,2,,4,4,4,,8,8,8,,1,2,6,,2025,Q1,PL,3
R_30ucZTHGBV743vN,,1,1,,1,,1,1,,,,,,,,,,,,,,,,,,3,2,,1,,1,3,,1,,,,,,,,5,3,,3,,4,4,,,,,1,1,1,,,,,,4,2,4,,,,,,1,2,6,,2025,Q1,PL,3
R_1wgfNhoV7rIP3tK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,5,5,5,,5,5,5,,5,4,7,,1,2,2,,2025,Q1,PL,3
R_15HI2F6gRtnBHeL,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,3,,,,1,1,1,,1,1,1,,4,4,3,,3,4,3,,2,4,7,,1,2,6,,2025,Q1,PL,3
R_3Y4YTWDbKM4Ir9F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,1,1,2,1,5,5,5,,8,8,8,8,8,2,8,,2025,Q1,PL,3
