ResponseId,Q3_SHARED,Q19_SHARED,Q11_SHARED,Q16_SHARED,Q17_SHARED,Q18_SHARED,Q4_SHARED,Q20_SHARED,Q21_SHARED,Q75_SHARED_1,Q75_SHARED_2,Q75_SHARED_3,Q75_SHARED_4,Q75_SHARED_5,Q75_SHARED_6,Q75_SHARED_7,Q75_SHARED_8,Q37_SHARED_1,Q37_SHARED_2,Q37_SHARED_3,Q37_SHARED_4,Q37_SHARED_5,Q37_SHARED_6,Q37_SHARED_7,Q37_SHARED_8,Q38_SHARED_1,Q38_SHARED_2,Q38_SHARED_3,Q38_SHARED_4,Q38_SHARED_5,Q38_SHARED_6,Q38_SHARED_7,Q38_SHARED_8,Q40_SHARED_1,Q40_SHARED_2,Q40_SHARED_3,Q40_SHARED_4,Q40_SHARED_5,Q40_SHARED_6,Q40_SHARED_7,Q40_SHARED_8,Q41_SHARED_1,Q41_SHARED_2,Q41_SHARED_3,Q41_SHARED_4,Q41_SHARED_5,Q41_SHARED_6,Q41_SHARED_7,Q41_SHARED_8,Q43_SHARED_1,Q43_SHARED_2,Q43_SHARED_3,Q43_SHARED_4,Q43_SHARED_5,Q43_SHARED_6,Q43_SHARED_7,Q43_SHARED_8,Q52_SHARED_1,Q52_SHARED_2,Q52_SHARED_3,Q52_SHARED_4,Q52_SHARED_5,Q52_SHARED_6,Q52_SHARED_7,Q53_SHARED_1,Q53_SHARED_2,Q53_SHARED_3,Q53_SHARED_4,Q53_SHARED_5,Q53_SHARED_6,Q53_SHARED_7,LOB,quarter,year,wave
R_6kvzqVHv55X2r1D,70,8,2,41,1,1,3,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,5,5,,,5,5,4,2,1,2025,3
R_3Vk5w58UWbMKCOJ,68,8,2,44,1,2,3,retired,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,2,2,2,,2,2,,2,1,2025,3
R_6Zn5ix8JLECb54Z,41,6,2,23,1,1,2,,15,1,,,,,,,,1,,,,,,,,3,,,,,,,,3,,,,,,,,1,,,,,,,,3,,,,,,,,1,1,,,1,1,1,3,3,,,4,3,4,2,1,2025,3
R_1o0bhFTgMWniN4R,70,2,2,10,1,4,2,social services,14,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,1,,,,,,,,2,,,1,,1,1,,,1,1,,4,3,,,2,4,,2,1,2025,3
R_3cqKPpsUDnRPnNI,38,1,1,22,2,5,6,IT Manager,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,3,,,2,1,2025,3
R_5ax9ycFyrhfbl5a,80,8,2,44,1,5,2,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,5,4,5,,5,5,5,2,1,2025,3
R_7kBi0boJzoibaP7,72,6,2,44,1,3,1,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,3,3,3,,3,3,3,2,1,2025,3
R_3b5S2fg1iG4cVBn,72,8,1,44,1,4,3,,15,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,1,1,1,1,1,,,4,4,4,4,5,,,2,1,2025,3
R_5PpydOuJB5rbqAI,58,6,2,10,1,2,1,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,3,3,3,,3,3,,2,1,2025,3
R_1qwVmlO9n5Kh6Xf,71,1,2,12,4,4,3,Teacher,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,2,2,,,,2,,2,1,2025,3
R_54iPwJ8p9H4DKPn,69,8,2,7,1,1,2,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,1,4,3,,,2,,2,1,2025,3
R_1xXVkMSgAt2FYjH,71,8,1,5,1,5,4,none,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,1,2025,3
R_70Zlh6pXXceYlRb,76,8,2,22,1,5,2,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,1,3,3,3,,,3,3,2,1,2025,3
R_34dfNIpj4pwXPF6,78,8,2,5,1,2,4,Retired ,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,2,2,,,2,1,3,2,1,2025,3
R_6qOL8xzbjxMswwa,55,1,2,41,1,4,5,Teacher,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,3,3,3,,3,3,3,2,1,2025,3
R_3fYTUYSr4hDXe6E,84,8,1,26,1,1,2,-99,15,0,0,0,1,0,0,0,0,,,,-99,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,0,1,1,0,0,1,1,,4,2,,,4,3,2,3,2024,1
R_1G3vRKLNRJBllBK,68,8,1,49,1,3,4,-99,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,3,5,4,,4,2,4,2,3,2024,1
R_5y48Iz6kOfInCZF,69,8,2,8,1,4,4,retired,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,2,2,2,,3,3,3,2,3,2024,1
R_3Ovia05fo72NF73,64,8,2,48,1,1,2,None ,14,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,3,3,,,,,,2,3,2024,1
R_5scCkYtlAumWs9V,74,8,2,44,1,4,8,-99,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,,1,,,,1,,2,3,2024,1
R_6CrJ6yrPvsayCGj,86,8,1,33,1,1,1,none,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,,4,,,,4,,2,3,2024,1
R_7KdUi3g4ytU4m5n,65,8,2,44,1,2,4,-99,15,1,0,0,0,0,0,0,0,-99,,,,,,,,,,,,,,,,2,,,,,,,,0,,,,,,,,1,,,,,,,,1,1,1,1,0,1,1,3,2,2,2,,4,3,2,3,2024,1
R_3NCWNzk6HIo6jUL,75,8,1,42,1,5,2,-99,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,,1,,,,1,2,2,3,2024,1
R_1gmhBrZayldNz7H,59,8,1,27,1,2,2,-99,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,3,3,3,,3,2,4,2,3,2024,1
R_7etGAOM5qu5bRzb,46,1,2,43,1,4,8,Director,8,0,1,0,1,0,0,0,1,,-99,,-99,,,,-99,,,,,,,,,,3,,3,,,,3,,0,,0,,,,0,,1,,1,,,,1,1,1,1,0,1,1,1,3,3,2,,3,3,4,2,3,2024,1
R_7BSljd0eRBfgoAE,45,3,2,5,4,5,6,Social Workwr,14,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,3,3,1,2,2,1,2,2,3,2024,1
R_7ybNPVaTSDi4lgZ,75,8,1,26,1,3,2,-99,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,1,1,1,,1,2,3,2,3,2024,1
R_3MMywMOUBgFUKIX,51,3,1,1,1,3,2,Master,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,,,,,,,,,5,4,5,4,4,4,4,3,1,1,1,,1,1,1,3,3,3,,3,3,3,2,4,2024,2
R_3W0pFEbckB60bzH,68,1,1,5,1,2,6,Electrician,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,,4,,,3,3,5,2,4,2024,2
R_1RPmVIccbsAMk8g,56,8,1,34,1,2,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,5,4,4,4,4,5,3,2,4,2024,2
R_7H1YTWyn6H28D8j,63,8,1,21,1,4,2,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,2,1,4,,1,1,,2,4,2024,2
R_7J3odVTEUMzVKSs,63,4,2,18,1,1,3,Data Clerk,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,3,3,3,,3,3,3,2,4,2024,2
R_5P6LixF6sucwpW1,81,8,1,23,1,4,4,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,3,,,,3,3,2,4,2024,2
R_64plR8WJMBe0C0G,71,8,2,29,1,1,4,N/A,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,4,5,3,,,4,,2,4,2024,2
R_5YX2p7VPDtACPpW,53,1,1,47,1,4,6,project manager,2,1,1,,1,1,1,,1,1,1,,,,,,,4,5,,,,,,,5,5,,3,4,2,,2,1,1,,1,1,,,,5,5,,3,3,2,,2,1,1,1,1,1,1,,5,5,4,5,4,4,,1,4,2024,2
R_1e2mlFSQUBu9EMV,53,1,1,39,1,5,4,Gen Manager HeadcChef,11,,1,,1,,,,,,,,,,,,,,,,,,,,,,3,,3,,,,,,,,,,,,,,3,,3,,,,,1,1,1,,,1,,4,2,5,,,4,,1,4,2024,2
R_5hoxxfgyO2hs1tN,48,1,2,5,5,3,3,Management ,10,,,,1,,,,,,,,1,,,,,,,,3,,,,,,,,3,,,,,,,,1,,,,,,,,3,,,,,1,1,,,1,,1,3,3,,,3,,3,1,4,2024,2
R_7kHsEWYoYd4BVWP,46,1,2,34,2,4,4,Owner Director,10,,1,,,1,,,,,,,,,,,,,,,,,,,,,3,,,3,,,,,,,,,,,,,1,,,1,,,,1,1,1,1,1,1,1,4,3,3,3,3,5,4,1,4,2024,2
R_7D8cFNz3CqUmDe1,44,1,1,5,4,2,2,Auto Mechanic ,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,4,,4,,,,1,4,2024,2
R_3iEQUZZAfEmHZ7z,32,3,2,44,1,2,2,Owner,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,1,1,,,4,4,3,1,2,2025,4
R_1qg36YJ36tnLPFp,26,1,1,5,1,4,5,CEO,3,,1,1,,,,,,,1,,,,,,,,4,,,,,,,,5,4,,,,,,,1,1,,,,,,,5,4,,,,,,1,1,,1,,1,1,5,5,,4,,5,4,1,2,2025,4
R_1zYpYofzW4BQuv1,32,1,1,33,1,4,6,ceo,6,1,,,,,,,,1,,,,,,,,4,,,,,,,,4,,,,,,,,1,,,,,,,,4,,,,,,,,1,,,,,,,4,,,,,,,1,2,2025,4
R_3aBxa3YqYV5rdoR,61,3,2,37,1,2,2,Owner,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,1,2,2,2,,,2,3,1,2,2025,4
R_3gSB2f5EBnbSXIu,34,1,1,36,1,5,8,Manager,2,,1,,,,,1,1,,1,,,,,1,,,4,,,,,3,,,4,,,,,4,3,,1,,,,,1,,,4,,,,,4,5,1,1,,,1,1,1,4,3,,,4,4,3,1,2,2025,4
R_3YHhpuIzjMTqhmp,30,1,2,33,1,4,6,boss,7,,,1,,1,,1,1,,,1,,1,,1,,,,5,,5,,5,,,,5,,5,,5,5,,,1,,1,,1,1,,,5,,5,,5,5,,1,1,1,1,1,1,,5,5,5,5,5,5,1,2,2025,4
R_7OJXqixvRHuUrus,35,1,1,39,1,4,8,boss,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,4,4,3,5,4,5,4,5,4,3,3,5,4,3,,,,,1,,,,4,4,4,3,3,3,5,4,1,1,1,1,1,1,1,5,4,3,4,3,4,3,1,2,2025,4
R_7fvHJrKsVvFllh6,63,3,2,47,1,4,3,President/Owner,9,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,1,,1,1,,,1,1,1,3,3,,,2,2,2,2,2,2025,4
R_3ltxNvRXI3rrRoZ,76,8,2,33,7,4,3,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,3,3,3,,,3,,2,2,2025,4
R_5LdtHjzDQoa2Blm,68,8,2,6,3,1,3,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,2,2,2,,3,1,4,2,2,2025,4
R_5XmSEMgosal4REa,60,2,2,7,1,5,2,Accounting ,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,1,4,4,4,,,5,5,2,2,2025,4
R_3zi2kKB2yZ7uc4M,58,8,1,33,1,2,2,Retired ,15,,1,,,1,1,1,,,,,,,,,,,,,,,,,,,1,,,1,1,1,,,,,,,,1,,,1,,,1,1,1,,1,1,1,1,1,1,1,5,4,1,2,2,1,4,2,2,2025,4
R_1LdNge6LnFpQ7XV,72,8,1,14,1,5,5,,15,,1,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,1,,,,,,,,3,,,,,,,1,1,1,,1,1,1,2,3,4,,4,5,4,2,2,2025,4
R_3HO1Lrwca4poRFd,70,8,1,5,1,4,6,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,3,3,3,,3,3,4,2,2,2025,4
R_6hMuWqhNJgg9jhf,71,8,1,15,1,4,1,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,2,2,2,,1,2,2,2,2,2025,4
R_3Hphr2sefKdHSP5,77,8,1,44,1,5,3,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,3,,,,3,,2,2,2025,4
R_7QLuhgeAJGcqcFt,62,8,1,33,1,1,5,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,3,3,3,3,3,4,3,2,2,2025,4
R_7LnDmq3r2yxXqQP,78,2,2,39,1,5,2,Consultant,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,4,4,4,,4,4,4,2,2,2025,4
R_37gMTdaxOfcvX7b,58,2,1,22,1,2,2,Health Care,14,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,1,1,,,,1,,4,2,,,,4,,2,2,2025,4
R_7UVvXgerq81bv5D,47,1,1,34,1,4,5,maneger,7,,1,,1,1,,1,1,,,,1,,,,,,,,4,,,,,,5,,4,5,,4,4,,,,,,,1,,,3,,5,5,,4,3,,1,1,,,,1,,4,4,,,,5,1,1,2025,3
R_1CrGQlV5Pbwkss2,50,1,1,21,2,2,3,Operations Manager ,6,1,1,,,1,,,,,,,,,,,,,,,,,,,,2,2,,,2,,,,,,,,,,,,3,3,,,3,,,,1,1,1,,1,1,1,5,4,3,,3,3,3,1,1,2025,3
R_3QxvrG5VTg2x8pS,41,1,1,10,1,3,4,management,3,1,,1,,1,1,,,,,,,1,,,,,,,,4,,,,1,,2,,5,3,,,,,,,1,,,,2,,3,,5,2,,,1,1,1,1,1,1,1,4,4,4,4,4,5,5,1,1,2025,3
R_17DK21qod6ZEAJl,64,1,1,5,1,4,8,VP Operations ,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,1,2,2,,2,2,2,1,1,2025,3
R_3hYn52jHz9yjukT,41,1,1,33,2,4,6,Director of IT ,7,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,3,,3,3,2,3,,,,,,,,,,,2,,2,2,2,3,,,1,1,1,1,1,1,1,4,5,5,5,4,5,5,1,1,2025,3
R_7KAWOeNUzBhFxyb,32,1,1,47,2,1,4,Manager ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,4,4,3,4,5,5,,1,1,2025,3
R_7GNcqMSuWs2zQ58,41,1,1,33,1,5,6,CFO,9,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,5,4,,,,,,,,,,,,,,,4,4,,,,,,1,,,1,1,,,5,,,4,5,1,1,2025,3
R_72RiIqa0pWvjINM,40,1,1,14,1,5,5,Director ,10,1,1,1,1,1,,,1,1,1,1,1,,,,,4,5,5,4,,,,,5,5,4,5,4,,,2,1,1,1,,,,,,4,5,4,4,3,,,3,,,1,1,,,1,,,5,4,,,5,1,1,2025,3
R_6XTlilG8lIVoI9z,45,1,3,5,1,5,4,Senior Manager,14,1,1,,1,1,1,,,1,1,,,1,,,,5,4,,,5,,,,5,4,,5,5,4,,,1,,,,1,1,,,5,5,,4,5,4,,,1,,1,,,,1,2,,4,,,,4,1,1,2025,3
R_8IXfEX3A7CWq5uV,40,1,2,10,2,4,5,Ceo,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,,5,,,,,4,1,3,2024,1
R_7EgsDfgJ6kidt1I,32,1,2,3,1,4,5,Owner,14,0,1,0,1,1,0,0,0,,0,,1,0,,,,,,,4,,,,,,3,,4,3,,,,,0,,0,1,,,,,4,,5,3,,,,1,1,0,1,1,1,1,3,3,,3,4,5,5,1,3,2024,1
R_7jCI9vcpnbQOlfB,36,3,1,39,1,1,7,Owner ,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,4,5,3,4,1,4,1,1,3,2024,1
R_5ogMw2oN4cSyodE,47,3,1,44,1,5,3,owner,14,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1,1,5,5,,,5,5,5,1,3,2024,1
R_1gdb6ubn1TxnkEV,39,1,2,34,1,1,3,Owner,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,2,4,2,,4,4,2,1,3,2024,1
R_5jP5I5gZgJVYw6d,40,1,2,11,2,1,1,Website manager ,9,0,0,0,1,1,0,0,0,,,,0,1,,,,,,,,4,,,,,,,4,5,,,,,,,0,1,,,,,,,4,5,,,,1,1,0,1,1,1,1,4,4,,4,4,4,4,1,3,2024,1
R_71FT6bEIcP1JMn1,55,8,2,44,2,1,3,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,,3,3,,,1,2,,2,1,2025,3
R_3XQGeytVVVfJiBH,78,8,2,15,1,2,3,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,2,2,2,,2,2,2,2,1,2025,3
R_75Ry0mH09TijhW8,76,8,2,15,1,2,3,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,1,2025,3
R_544AwP0i7XPw6EV,78,8,1,14,1,4,1,,15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,1,1,1,,1,1,1,2,2,2,,2,2,2,2,1,2025,3
R_5LbCBo9802NejO4,73,8,1,44,1,2,3,not employed,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,5,5,5,,4,5,4,2,1,2025,3
R_70oDquvw857Oztj,66,8,1,19,1,1,4,car salesman,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,3,5,3,3,4,4,4,2,1,2025,3
R_1s4kXc60JpR9w0k,76,8,2,50,1,1,2,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,3,2,2,,2,2,2,2,1,2025,3
R_7MXPchajK7eMGx9,87,8,2,33,1,1,2,none,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,3,3,,,,3,,2,1,2025,3
R_5J5KtoLqOdnW4ZX,69,1,2,36,1,4,6,Business development,14,1,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,1,,,,,,1,,1,1,1,,1,1,1,2,2,2,,2,2,2,2,1,2025,3
R_1ghl5B218v5WHGL,71,9,2,33,1,1,2,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,4,2,3,,3,1,,2,1,2025,3
R_6ERPyioqWRbgxee,60,1,2,23,1,3,4,Deputy,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,4,4,,,5,5,5,2,1,2025,3
R_5LcHcp5EwzVjG6V,47,1,1,44,1,1,3,Diesel mechanic ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,5,5,,,5,5,5,2,1,2025,3
R_6dGPeRRhzQR8IVb,72,8,2,38,1,1,2,-99,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1,0,5,4,,,5,5,,2,3,2024,1
R_7jcudRXMdgHL5Wr,71,8,2,25,1,2,7,Retired,14,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1,0,4,5,,,2,2,,2,3,2024,1
R_1iOwppM8f5GxK9u,55,9,2,41,1,2,2,Not employed ,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,0,5,4,3,,3,3,,2,3,2024,1
R_7ORje1gHcYOVEzv,47,9,2,43,1,2,2,Na,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1,0,2,2,,,2,2,,2,3,2024,1
R_6doMRL4mdtRrvhP,75,8,2,34,1,4,1,-99,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1,0,4,3,,,3,3,,2,3,2024,1
R_6ViCL1grgymgvJf,70,8,2,10,1,2,6,retired,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,0,3,3,3,,4,4,,2,3,2024,1
R_74MLRrK4k8NQFM8,51,1,2,37,1,4,6,Nurse,10,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1,1,2,2,,,2,4,2,2,3,2024,1
R_1tr6yPx0dz9CQH0,58,8,2,50,1,3,2,-99,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,4,4,1,,3,4,3,2,3,2024,1
R_1DuKKJ6sqKT85hK,72,8,1,12,4,2,3,-99,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,2,3,3,,2,2,2,2,3,2024,1
R_1I0Mch0phtYIBeH,72,8,2,6,1,4,3,Retired,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1,1,4,4,,,4,4,4,2,3,2024,1
R_1TYPJB5SAnC1POq,45,1,1,11,1,4,8,VP,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,5,4,4,,5,4,4,2,4,2024,2
R_7ND1vmP06JyOQ28,74,8,2,5,1,2,3,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,4,4,3,3,3,3,3,2,4,2024,2
R_51dvz75T3ArZZYQ,67,6,2,50,1,5,4,,15,1,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,1,,,,1,,,,,,,,3,,,,1,,,,1,1,1,1,1,1,1,2,3,3,2,4,2,2,2,4,2024,2
R_5KK2rf5zQBqTpru,59,6,2,10,1,3,3,None,15,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,3,3,3,,,1,1,1,,1,1,1,2,4,2,,4,4,2,2,4,2024,2
R_7oT8awdkQRG8Vri,73,8,2,30,1,4,3,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,4,3,3,2,4,2024,2
R_1RPmXkPqCH1ZX4k,72,8,2,23,1,1,3,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,3,2,4,,3,1,3,2,4,2024,2
R_7hMVa6kxIXhJ5nk,67,8,2,10,1,4,3,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,2,2,2,,2,2,2,2,4,2024,2
R_7FaEyNiQrwH5fwB,71,8,1,10,1,2,2,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,2,,,,,3,,2,4,2024,2
R_74C4DdA8TAWGyw5,67,8,2,36,1,4,2,RETIREE,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,4,2,2,,4,2,2,2,4,2024,2
R_37cEwQl3bR4zi6d,75,8,2,15,1,2,3,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,2024,2
R_6kzyl8zJByv1RFC,70,2,2,36,2,5,3,Tutor,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,4,5,3,3,4,2,4,2,4,2024,2
